,Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Gskew,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PercentAmplitude,PeriodLS
941,0.208,0.0,12,0.276667,0.16399999999999998,-3e-06,0.018148,14.861693,0.006612000000000001,0.051,0.46,0.020533000000000003,285.885651
942,0.0175,0.15725799999999998,2,0.328859,-0.004,-6e-06,0.399113,13.882765,0.000687,0.006999999999999999,0.315436,0.002089,11.436231
943,0.0185,0.010688,2,0.293333,0.0,-8e-06,0.310209,14.600647,0.000715,0.006999999999999999,0.473333,0.002808,1618.927908
944,0.1025,0.015463,3,0.37,-0.01,-2.7e-05,0.296736,13.471277,0.003644,0.035,0.376667,0.010093,28.426988
945,0.011,0.001235,4,0.26,-0.004,-0.000351,2.6376150000000003,13.695907,0.000392,0.004,0.493333,0.00146,8.815954
946,0.0145,0.246479,1,0.3,0.002,4e-06,0.33936700000000003,13.57326,0.000542,0.005,0.46,0.001768,61.913563
947,0.0435,0.104171,2,0.336634,0.004,-1.6e-05,0.052034,13.92995,0.001729,0.018000000000000002,0.346535,0.004379,16.086963
948,0.02875,0.023277000000000003,1,0.25,0.0095,1.1e-05,0.02159,13.7745,0.001065,0.0085,0.444444,0.00265,0.422932
949,0.075,0.040938,5,0.31666700000000003,-0.03,-2e-05,0.185234,14.357873,0.002583,0.024,0.406667,0.007347,721.97947
950,0.019,0.280981,2,0.31,-0.003,1.2e-05,0.020519,12.4939,0.000719,0.005,0.44,0.001761,22.007322
951,0.135,0.0,1,0.463333,0.047,-1.4e-05,1.829268,14.779957,0.006069,0.084,0.17666700000000002,0.011677,0.756656
952,0.0155,0.014302,1,0.331104,0.002,-1.3e-05,0.406504,15.543676,0.000526,0.005,0.545151,0.001866,0.996833
953,0.017,0.0004440000000000001,6,0.266667,0.004,3.9e-05,0.280617,15.071773,0.00055,0.0045,0.576667,0.002256,33.735986
954,0.1215,3e-06,7,0.376667,-0.01,-7.099999999999999e-05,0.4142770000000001,13.047773,0.005204,0.0565,0.243333,0.013297,304.7947200000001
955,0.099,0.000509,6,0.303333,0.035,-2.5e-05,0.43494,13.41991,0.00394,0.035,0.416667,0.01368,1242.812537
956,0.01475,0.21776,2,0.38835,0.0025,1.5e-05,0.07619,14.732388,0.000556,0.005,0.330097,0.00129,1.002119
957,0.142,0.097367,4,0.383929,0.032,-9.2e-05,0.025517,14.286393,0.005081,0.0535,0.33928600000000003,0.01275,64.858223
958,0.0185,0.06675199999999999,2,0.363333,-0.002,4e-06,0.011685,15.26063,0.00063,0.006999999999999999,0.39,0.001835,15.494910999999998
959,0.0145,0.034974,4,0.404255,0.0045,-9.2e-05,0.0077680000000000015,14.548043,0.000596,0.005,0.276596,0.001512,0.98245
960,0.7915,0.0,10,0.36,0.404,-6.8e-05,0.060605999999999986,14.142077,0.032902999999999995,0.332,0.233333,0.07403799999999999,313.597348
961,0.026,0.029122,2,0.363636,0.017,0.000177,0.014658,12.499667,0.001245,0.011,0.363636,0.002881,25.094438
962,0.0995,1.4e-05,20,0.31395300000000004,0.0275,-0.000236,0.173453,14.731279,0.003826,0.0425,0.267442,0.008118,495.81281
963,0.015,0.581132,3,0.35,0.001,-1.2e-05,0.088183,14.367170000000002,0.000609,0.0065,0.36,0.001879,240.489393
964,0.0285,0.011169,1,0.293333,0.0105,2e-06,2.9931970000000003,16.12769,0.000843,0.0085,0.49,0.003194,0.991473
965,0.07775,0.622898,1,0.324324,0.004,-8.499999999999999e-05,0.279469,17.464757000000002,0.002393,0.032,0.364865,0.006128,0.407611
966,0.014,0.256236,1,0.314381,0.0005,-5e-06,0.268577,14.018973,0.00053,0.005,0.48495,0.001783,0.995964
967,0.02325,0.001009,1,0.3,0.0135,6e-06,0.020622,13.197618,0.00098,0.009000000000000001,0.4,0.003183,1.0700040000000002
968,0.04,0.199256,3,0.36,0.008,-6.6e-05,0.030779,13.09508,0.001594,0.014,0.37,0.003437,0.998137
969,0.142,0.186722,5,0.29,0.017,4.8e-05,0.33936700000000003,13.529257,0.005474000000000001,0.048,0.513333,0.022541,0.979689
970,0.021,0.000403,2,0.313333,0.0115,-7.000000000000002e-06,0.151469,15.09911,0.000709,0.006999999999999999,0.49,0.002384,1.000228
971,0.03475,0.414571,2,0.330275,-0.0045,-9e-06,0.015677,13.86255,0.0013039999999999998,0.013,0.4311930000000001,0.004183,147.11744199999995
972,0.0175,0.594353,1,0.296667,-0.0005,-4e-06,0.261506,14.366607,0.000614,0.006,0.453333,0.001879,269.8569
973,0.036000000000000004,0.017424000000000002,3,0.303333,0.0115,-4e-06,0.422195,13.949253,0.001246,0.011,0.433333,0.0038,578.2720469999998
974,0.019,0.06970599999999999,5,0.296667,0.004,3e-06,0.210526,13.841163,0.0006259999999999999,0.006,0.43,0.0019510000000000005,791.668311
975,0.2795,0.794674,1,0.362319,-0.03,-0.000317,0.415818,18.663797,0.007887,0.112,0.318841,0.017572,0.639008
976,0.456,0.0,1,0.473333,-0.316,0.0,64.048338,18.980637,0.013688,0.18600000000000005,0.253333,0.034148000000000005,0.452961
977,0.015,0.364038,1,0.3,0.0005,0.0,0.11534,15.040393,0.000515,0.005,0.446667,0.001596,1.027216
978,0.027000000000000003,0.274545,2,0.35,0.0,-4e-06,0.015281,14.571473,0.000967,0.01,0.383333,0.002882,0.999315
979,0.0705,0.051567,4,0.31666700000000003,-0.01,-9e-06,0.082129,13.40831,0.002554,0.0225,0.48,0.008203,39.456431
980,0.1145,0.0,48,0.203333,-0.16699999999999998,-0.003181,4.492754,14.1981,0.00525,0.025,0.586667,0.014544,473.98356
981,0.034,0.002785,2,0.264957,-0.014,1e-06,0.022707,13.818615,0.001223,0.01,0.512821,0.005644,0.993579
982,0.4755,0.0,1,0.173913,0.767,-3.3e-05,0.957035,18.834458,0.011927,0.061,0.745819,0.055147,4.766125
983,0.0665,0.322645,3,0.353333,-0.006,-1.5e-05,0.645729,13.499567,0.002531,0.024,0.443333,0.009223,28.082136
984,0.161,0.0,4,0.23,0.2,0.001017,8.146822,16.463153,0.005602,0.0495,0.396667,0.018901,0.271198
985,0.0555,0.090052,14,0.316872,0.0045,-2.1e-05,2.8050490000000003,14.789469,0.001827,0.017,0.465021,0.005612,1.002884
986,0.0315,0.0,3,0.233333,0.0285,0.001342,7.149404,16.695463,0.001093,0.008,0.706667,0.0048530000000000005,0.485554
987,0.318,0.0,1,0.10473,0.534,6e-06,6.979353999999999,18.092878,0.0078010000000000015,0.0305,0.8716219999999999,0.048273,0.967516
988,0.0465,0.000454,4,0.323333,-0.016,-2.6e-05,1.227496,13.58066,0.0017640000000000004,0.0145,0.403333,0.004307,21.839132
989,0.2055,0.002725,8,0.253659,0.128,1.9e-05,0.182908,13.694239,0.0073040000000000015,0.064,0.458537,0.027621,235.203298
990,0.023,0.023752,2,0.323333,-0.0035,-8e-06,0.223124,15.019526999999998,0.000816,0.0075,0.623333,0.003695,148.697121
991,0.02875,0.014093,1,0.275862,0.026,2.5e-05,0.018393,13.034828,0.001273,0.01,0.344828,0.0033,0.772896
992,0.1105,0.112157,7,0.303867,-0.0135,7.4e-05,0.441826,13.760215,0.003989,0.035,0.348066,0.009152,76.455965
993,0.0205,0.004157,19,0.283333,0.0055,-1.4e-05,0.675676,13.753967,0.000729,0.006,0.446667,0.002181,1432.94976
994,0.0645,0.000611,4,0.31666700000000003,0.008,-3e-06,0.073692,13.999597,0.0023420000000000003,0.02,0.51,0.0072159999999999985,452.115027
995,0.081,0.001987,3,0.283333,0.001,-2.1e-05,0.554288,14.381027,0.002669,0.021,0.516667,0.008343000000000001,26.704014
996,0.0165,0.159402,1,0.297659,0.003,8e-06,1.3431540000000002,15.553829,0.00055,0.006,0.4682270000000001,0.002122,18.203983
997,0.195,3.5e-05,1,0.356667,0.075,-1e-06,0.18461,18.705097,0.005745,0.086,0.33,0.019392,0.663204
998,0.3075,0.0,1,0.436667,-0.16899999999999998,2.7e-05,1.159115,16.500999999999998,0.01092,0.1405,0.18,0.025675,1.590112
999,0.0235,0.235363,2,0.27,-0.011,-2e-06,0.017312,13.83106,0.0008089999999999999,0.008,0.38,0.002458,15.717919
1000,0.017,4.7e-05,9,0.29097,-0.0105,-5.600000000000001e-05,0.29451700000000003,14.735742000000002,0.000553,0.005,0.441472,0.001968,2052.06336
1001,0.3815,0.0,1,0.42,-0.231,-4e-06,23.065364,19.019537,0.011465,0.152,0.293333,0.030678,0.512922
1002,0.025,0.311717,3,0.31666700000000003,-0.002,8e-06,0.027105,14.97445,0.000822,0.008,0.416667,0.002337,23.215193
1003,0.0695,0.000911,3,0.3,-0.026,-1.3e-05,0.31545700000000004,13.743987,0.002291,0.019,0.47,0.006983,26.098857
1004,0.041,0.315388,3,0.303333,0.0005,-9e-06,0.02294,14.5677,0.001298,0.012,0.436667,0.003467,31.649768
1005,0.0285,0.029368,11,0.296667,0.0065,3.8e-05,0.259948,14.933343,0.0008990000000000002,0.008,0.466667,0.002411,25.17798
1006,0.203,0.0,1,0.173333,0.217,-1e-06,0.30745,18.76678,0.005141,0.0395,0.65,0.021422,1.1008790000000002
1007,0.03925,0.044784,2,0.265193,-0.0025,7.000000000000002e-06,0.023602,13.347701999999998,0.00141,0.011,0.453039,0.003821,20.902676
1008,0.0135,0.012624,1,0.283333,0.004,-3e-06,1.587302,14.451137,0.000478,0.004,0.513333,0.00173,829.839012
1009,0.0245,0.005945000000000001,15,0.31,-0.008,-2.1e-05,0.207612,13.76655,0.000989,0.009000000000000001,0.44,0.0030510000000000003,0.999723
1010,0.344,0.0,1,0.201342,0.264,1.8e-05,16.239612,19.96197,0.008167,0.091,0.560403,0.035936,0.334327
1011,0.1145,0.0,8,0.25666700000000003,0.107,-1.6e-05,0.16375499999999998,13.113673,0.004123,0.021,0.573333,0.015912,321.639727
1012,0.031,0.720647,2,0.317726,0.002,1e-06,0.33213400000000004,13.048669,0.001169,0.011,0.391304,0.003372,16.024159
1013,0.0195,0.402259,1,0.364865,0.0,-5e-06,0.009877,13.700270000000002,0.000769,0.006999999999999999,0.391892,0.002007,0.671285
1014,0.0225,0.008198,1,0.273333,0.003,-5e-06,0.031917,15.076670000000002,0.000729,0.006999999999999999,0.546667,0.00325,1918.74034
1015,0.025,0.0,7,0.34,-0.014,0.000874,2.667893,16.157543,0.000789,0.008,0.406667,0.002351,2.098342
1016,0.122,0.0,25,0.3,0.085,2.8000000000000006e-05,0.032301,14.600173000000002,0.004423,0.041,0.32,0.013022,572.956986
1017,0.097,0.621554,4,0.313333,-0.012,-5e-06,1.188525,13.46918,0.003671,0.0365,0.43,0.011766,28.986621000000003
1018,0.0165,0.341871,2,0.32,-0.001,-4e-06,0.382003,13.73768,0.0006230000000000001,0.006,0.46,0.002257,10.447928
1019,0.136,0.0,3,0.413333,0.06,0.000293,7.565217,16.492427,0.005175,0.07400000000000001,0.163333,0.011928,0.182351
1020,0.0185,0.090044,1,0.314381,-0.001,-1.4e-05,1.579846,15.523943,0.0006,0.006,0.535117,0.002061,0.087101
1021,0.0185,0.187298,4,0.303333,0.001,-7.000000000000002e-06,0.158961,12.968783,0.000735,0.006999999999999999,0.49,0.003161,948.653056
1022,0.222,2e-05,12,0.243333,0.045,-1.1e-05,0.291121,13.406123,0.007395,0.061,0.423333,0.019254,794.2126360000002
1023,0.01275,0.574666,4,0.277174,0.001,-1.3e-05,0.342466,13.255223,0.000513,0.005,0.369565,0.001509,205.842983
1024,0.11825,0.6158939999999999,2,0.31858400000000003,-0.002,0.0,0.027087,15.12631,0.0039770000000000005,0.039,0.309735,0.009651,51.668264
1025,0.1405,0.057577,5,0.375,0.025,0.00022,0.02572,13.827917,0.005785,0.0535,0.25,0.011899,1196.92719
1026,0.014,0.10445,3,0.313333,0.004,-9e-06,0.17135899999999998,13.460632999999998,0.000552,0.005,0.47,0.002006,2957.85614
1027,0.0235,0.339487,3,0.319149,-0.0155,0.000151,0.014553,14.921702,0.00082,0.008,0.425532,0.002479,0.48773
1028,0.0205,0.485661,2,0.318182,0.003,2.5e-05,0.096846,14.393670000000002,0.000727,0.006999999999999999,0.397727,0.00198,532.63668
1029,0.4115,3e-06,1,0.386667,-0.132,-2e-06,0.424332,18.924493,0.011322,0.155,0.343333,0.029796,0.519829
1030,0.028,0.607273,2,0.318182,0.013,-1.3e-05,0.032913,13.929327,0.001032,0.0085,0.372727,0.002908,18.240998
1031,0.0165,0.0068980000000000005,1,0.31,0.0045,1e-06,0.012067,15.115967,0.000573,0.006,0.563333,0.002646,13.326546
1032,0.1825,0.0,1,0.366667,0.092,1e-06,1.264785,16.095013,0.0071579999999999986,0.0895,0.196667,0.014715,0.787607
1033,0.016,0.095925,2,0.293333,0.002,-7.000000000000002e-06,0.224215,13.660877,0.000603,0.0055,0.5,0.002782,503.669128
1034,0.01175,0.23894,1,0.36036,-0.006,0.0,0.018053,13.943333,0.0004969999999999999,0.005,0.342342,0.001291,0.170297
1035,0.189,0.001821,16,0.397959,0.129,-0.000516,0.130233,11.864929,0.008662000000000001,0.08199999999999999,0.346939,0.022378,887.89796
1036,0.03175,0.151006,4,0.296296,0.004,2.2e-05,0.077399,13.48528,0.001101,0.009000000000000001,0.455026,0.002966,41.20333400000001
1037,0.0645,0.103521,5,0.3904760000000001,-0.016,0.00012,0.055479,12.928105,0.002828,0.027000000000000003,0.266667,0.00642,528.0210599999998
1038,0.0215,0.016793000000000002,5,0.313253,0.004,2.7e-05,0.13591199999999998,15.285898,0.000775,0.0095,0.36747,0.00229,28.881083
1039,0.08900000000000001,0.005903,4,0.276596,-0.053,2.1e-05,0.112282,11.970223,0.003967,0.0285,0.361702,0.010937,65.11460100000001
1040,0.029,0.168579,4,0.286667,-0.0015,-2.4e-05,0.035671,15.22215,0.000938,0.009000000000000001,0.486667,0.003285,1373.804028
1041,0.1725,0.0,1,0.41,0.04,-1e-05,0.309919,14.729457,0.007537999999999999,0.095,0.2,0.013793,5.340472
1042,0.075,0.012869,12,0.246305,-0.009000000000000001,9.8e-05,1.474201,14.056527,0.00246,0.021,0.44335,0.00633,228.359358
1043,0.01175,0.047823,1,0.315068,0.0005,-1e-05,0.008454999999999999,12.792041,0.0004570000000000001,0.003,0.39726,0.001094,9.996389
1044,0.0185,0.248452,1,0.31,0.001,-7.000000000000002e-06,0.474183,15.80841,0.000589,0.006,0.38,0.001708,0.999362
1045,0.0195,0.167274,4,0.293333,-0.004,-9e-06,0.8064520000000001,15.338926999999998,0.000665,0.006,0.43,0.002217,1228.947154
1046,0.187,0.005837,1,0.28,0.0855,6.500000000000001e-05,0.230389,18.913723,0.004973,0.062,0.486667,0.018564,3.194256
1047,0.024,0.441875,6,0.304348,-0.003,5e-06,0.506532,15.408448000000002,0.0007599999999999999,0.008,0.434783,0.002077,0.998749
1048,0.0135,0.63337,2,0.272059,0.003,3.9e-05,2.436054,14.177397,0.000476,0.005,0.404412,0.001411,22.849454
1049,0.05425,0.002629,7,0.345745,-0.004,-1.5e-05,0.187266,13.538823999999998,0.002105,0.015,0.494681,0.0062770000000000005,559.212456
1050,0.0225,0.105066,2,0.303333,0.008,1e-06,0.585937,14.561203,0.0007559999999999999,0.006999999999999999,0.543333,0.0029530000000000003,1161.547404
1051,0.014,0.204944,2,0.326667,0.001,-5e-06,0.224115,13.39259,0.00054,0.005,0.453333,0.002016,450.018253
1052,0.142,0.0,1,0.47,-0.02,-1.2e-05,0.269542,15.353853,0.00613,0.08800000000000001,0.2,0.01084,2.71725
1053,0.026,0.146263,2,0.304762,0.001,-2.6e-05,0.011892,14.014532999999998,0.000936,0.006999999999999999,0.4476189999999999,0.002569,1005.30048
1054,0.098,0.000425,3,0.256757,-0.006999999999999999,3.6e-05,0.029527,12.871811,0.003454,0.022,0.486486,0.009403,44.485896
1055,0.021,0.485501,1,0.313333,-0.005,-1e-06,0.752545,16.553613000000002,0.0006889999999999999,0.008,0.426667,0.002114,0.562718
1056,0.292,0.0,1,0.19398,0.289,4.9e-05,0.395616,18.725151,0.007481,0.067,0.58194,0.033221,3.027082
1057,0.0825,0.010545,4,0.378641,-0.0015,2e-06,0.140987,13.022146,0.003682,0.041,0.213592,0.007142,50.596187
1058,0.033,0.8994540000000001,3,0.311475,0.0005,7.900000000000001e-05,0.060528,15.098131,0.0011710000000000002,0.013,0.327869,0.002848,0.955387
1059,0.01925,0.019375,4,0.28022,-0.0055,-3e-06,0.143266,13.979555,0.000712,0.006999999999999999,0.395604,0.002003,98.866218
1060,0.09275,0.601715,4,0.333333,-0.011,-7.8e-05,0.075643,14.606,0.003322,0.0325,0.342593,0.007222,64.758459
1061,0.015,0.000154,9,0.282258,-0.0035,-1e-06,1.290323,14.059278,0.00055,0.004,0.5040319999999999,0.001494,19.983925
1062,0.1625,0.0,8,0.353333,-0.101,-5.9e-05,0.5294300000000001,13.59681,0.006944,0.0585,0.353333,0.017942,763.723931
1063,0.021,0.008763,1,0.31,0.004,6e-06,0.361842,14.17114,0.000758,0.006999999999999999,0.453333,0.002611,1671.671304
1064,0.021,0.062932,2,0.286667,-0.0085,-2e-06,0.034171,12.840757,0.000852,0.0065,0.506667,0.00292,14.837766
1065,0.134,0.007647,4,0.333333,0.038,-3e-06,0.022507,14.420353,0.005079,0.055,0.343333,0.014675,92.125768
1066,0.024,0.046431,1,0.343333,-0.006999999999999999,2e-06,6.648199000000001,15.309423,0.000817,0.008,0.503333,0.003331,19.074415
1067,0.1505,0.0,1,0.446667,0.004,-3e-06,4.354588,16.653303,0.00574,0.0945,0.19,0.010057,0.288966
1068,0.0195,0.274426,1,0.3,0.0015,2e-06,0.044914,15.360663,0.000625,0.006,0.426667,0.002018,15.902835
1069,0.02,0.104424,3,0.273256,0.0005,5e-06,0.387516,15.143482999999998,0.00062,0.006,0.482558,0.002113,0.931979
1070,0.17625,0.19106,11,0.316832,-0.0305,0.000119,0.083022,13.653921,0.006806,0.053,0.267327,0.015452,157.35918
1071,0.08800000000000001,0.050564,4,0.326667,0.024,-3.6e-05,0.8032130000000001,14.086470000000002,0.003149,0.029,0.39,0.009373,23.110647
1072,0.01375,0.069094,3,0.302198,0.0085,-5e-06,0.685714,13.783247,0.0005610000000000001,0.005,0.461538,0.002322,190.648444
1073,0.0185,2.5e-05,1,0.263333,0.005,7.000000000000002e-06,0.114217,13.547807,0.000663,0.005,0.663333,0.003248,10.984404
1074,0.011,0.12756199999999998,2,0.325581,0.0,-2e-06,0.091785,13.471587,0.000463,0.004,0.593023,0.001633,20.927562
1075,0.056,0.00125,1,0.262626,0.001,-2e-06,0.221203,17.999074,0.001747,0.018000000000000002,0.673401,0.010112,0.14838900000000002
1076,0.035,0.121927,3,0.34,-0.006,-3.1e-05,0.016852000000000002,14.099279999999998,0.001274,0.013,0.39,0.003191,319.592644
1077,0.106,2e-05,5,0.32,-0.063,-4e-05,0.020996,13.49392,0.004179,0.032,0.41,0.012175,50.535331
1078,0.2345,0.0,14,0.35,-0.149,-2.1e-05,0.611621,14.269723,0.008695,0.08199999999999999,0.296667,0.023386,165.53111
1079,0.397,0.020238,1,0.286667,-0.032,-2.9e-05,105.086705,20.003453,0.010381,0.1325,0.55,0.039512,0.082846
1080,0.36175,0.001541,1,0.35461,-0.101,0.00016,42.675894,19.06117,0.01126,0.175,0.283688,0.026476,0.5667979999999999
1081,0.0135,0.141429,3,0.34594600000000003,0.001,-7.000000000000002e-06,0.286841,13.324681,0.000535,0.005,0.362162,0.001276,14.639069
1082,0.0295,0.011968,21,0.333333,0.01,-2.6e-05,0.732218,14.254513,0.000981,0.009000000000000001,0.44,0.003087,4148.83425
1083,0.0445,0.0,8,0.31,0.02,-3.5e-05,0.08211900000000001,13.687273,0.001557,0.011,0.513333,0.004969,4370.83542
1084,0.199,1.1e-05,8,0.356667,0.1365,-8.4e-05,0.648649,13.535476999999998,0.008039,0.081,0.376667,0.028164,143.691451
1085,0.20325,0.078452,1,0.391892,0.022,-9.9e-05,0.370842,18.858257,0.006312,0.101,0.297297,0.016534,0.331367
1086,0.0455,0.0,7,0.296667,0.0335,-0.000383,4.03863,16.169520000000002,0.001469,0.015,0.383333,0.00433,0.411353
1087,0.6045,0.0,1,0.141414,0.8590000000000001,6.6e-05,1.7907110000000002,19.954909,0.014180000000000003,0.11,0.734007,0.07548099999999999,0.706144
1088,0.0185,0.434493,2,0.233333,0.0055,-2.4e-05,0.013513,15.034332999999998,0.000558,0.005,0.466667,0.001862,0.083664
1089,0.1215,7.900000000000001e-05,7,0.366667,-0.054000000000000006,-4.6e-05,4.368932,13.055197,0.004874,0.0425,0.376667,0.013129,675.321044
1090,0.017,0.095238,1,0.293333,-0.002,-3e-06,0.009518,15.518977,0.00055,0.005,0.433333,0.001611,1992.72522
1091,0.3720000000000001,0.00024700000000000004,1,0.376667,-0.0405,-7.000000000000002e-06,0.567508,19.408257,0.010585,0.1415,0.366667,0.029854,0.478786
1092,0.037000000000000005,0.111171,4,0.33,0.008,-1.4e-05,6.296296,13.306123,0.001449,0.013,0.383333,0.003833,17.273501
1093,0.0665,0.0,13,0.4,-0.024,-1e-05,0.5688449999999999,12.95903,0.003091,0.034,0.226667,0.008176000000000001,54.765299
1094,0.0185,0.932534,2,0.28985500000000003,0.003,-1.3e-05,0.039024,14.877812,0.000637,0.006,0.333333,0.001613,1.0532979999999998
1095,0.0165,0.012582,2,0.3,-0.001,1e-06,0.104199,13.491853,0.0005769999999999999,0.005,0.64,0.002594,24.830145
1096,0.0215,0.120312,3,0.32,0.0025,-2e-06,1.234568,14.60822,0.000781,0.0075,0.5,0.003149,0.994308
1097,0.0195,0.0078,3,0.36,-0.003,-1e-06,0.050813,13.70309,0.000772,0.008,0.33,0.002116,1.002546
1098,0.1545,5.2e-05,1,0.38,-0.0205,-7.000000000000002e-06,0.209819,18.342863,0.004715,0.07200000000000001,0.293333,0.012126,0.580263
1099,0.027000000000000003,0.165351,10,0.31,-0.002,-1.3e-05,0.453926,13.44351,0.001085,0.011,0.396667,0.003794,1181.429107
1100,0.02225,0.000147,8,0.303867,0.017,1e-05,0.650407,13.394591,0.0008900000000000002,0.008,0.40884,0.003659,667.346985
1101,0.0655,0.014500999999999997,9,0.303333,0.002,3.7e-05,0.027825,14.57732,0.002252,0.02,0.456667,0.005969,0.987775
1102,0.194,0.005943,1,0.331081,0.069,-4e-06,6.2139370000000005,18.259277,0.006148,0.0875,0.277027,0.018076,0.5493779999999999
1103,0.107,0.0,29,0.336667,-0.106,-0.000325,0.366077,14.338867,0.0041340000000000005,0.038,0.4,0.013798,126.287087
1104,0.0605,0.0,1,0.197987,0.0265,-1.8e-05,9.114583,17.772215,0.002215,0.022,0.765101,0.011931,0.996739
1105,0.0315,0.588072,2,0.3,-0.003,-2e-06,0.17961400000000002,14.81649,0.001045,0.01,0.43,0.00324,28.218897
1106,0.067,0.05680900000000001,3,0.367347,0.016,-1.1e-05,0.024503,11.952592,0.003039,0.0295,0.285714,0.007489,37.901349
1107,0.0255,0.028548,4,0.323333,-0.0055,1.1e-05,0.6247699999999999,15.751217,0.000814,0.008,0.443333,0.002539,270.872428
1108,0.0315,0.104483,3,0.28,0.0105,4e-06,0.230503,14.963563,0.001013,0.01,0.486667,0.003475,228.970687
1109,0.09275,0.0,11,0.263889,0.1015,0.000795,0.064171,14.153833,0.003809,0.024,0.472222,0.010509,267.146976
1110,0.33225,0.0,1,0.371681,-0.362,4e-06,0.338418,16.579124,0.01192,0.125,0.371681,0.035897000000000005,0.443431
1111,0.15625,0.004789,16,0.345794,-0.07200000000000001,-0.000194,0.018302,14.270084,0.005797,0.067,0.27102800000000005,0.014844,793.170686
1112,0.237,0.0,2,0.26,0.228,0.000322,19.67943,17.933320000000005,0.007333,0.08900000000000001,0.31,0.022297,0.15495799999999998
1113,0.14525,2e-06,6,0.380952,0.078,0.000175,0.034749,14.098457000000002,0.00642,0.07200000000000001,0.209524,0.014481,0.988966
1114,0.017,0.023802,3,0.305556,0.011,-1e-05,0.178571,13.179438,0.000822,0.008,0.4930560000000001,0.003491,0.99116
1115,0.026,0.7192810000000001,4,0.32,-0.004,-1.8e-05,0.259933,13.57005,0.0009880000000000002,0.009000000000000001,0.436667,0.003095,4338.27714
1116,0.3645,0.07725900000000001,1,0.32,0.073,5e-06,0.548901,19.900607,0.009448,0.1425,0.386667,0.026484,0.341327
1117,0.021,0.007978,4,0.276667,0.0025,6e-06,0.379572,15.08106,0.000657,0.006,0.473333,0.001989,778.921903
1118,0.0125,0.070111,5,0.36,-0.0005,2e-06,0.453001,15.4169,0.000437,0.004,0.51,0.001362,18.177678
1119,0.2135,0.029707,1,0.418803,-0.0205,1.6e-05,0.163082,15.917385,0.007972,0.101,0.264957,0.016515000000000002,0.599974
1120,0.09,0.776327,3,0.32381,0.0045,-2.7e-05,0.016239,13.664343,0.003668,0.036000000000000004,0.304762,0.009808,87.417433
1121,0.052000000000000005,0.362804,4,0.293333,-0.011,-4e-06,0.179533,15.426043,0.001761,0.0175,0.563333,0.006644,1.001206
1122,0.052000000000000005,0.062253,3,0.37,-0.006,-8e-06,0.395928,13.345737,0.001979,0.02,0.37,0.005769,28.722787
